Time (s);Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run1;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run2;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run3;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run4;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run5;Fᵧ (N) --sensor: Force --remote: 1 --Run1;Fᵧ (N) --sensor: Force --remote: 1 --Run2;Fᵧ (N) --sensor: Force --remote: 1 --Run3;Fᵧ (N) --sensor: Force --remote: 1 --Run4;Fᵧ (N) --sensor: Force --remote: 1 --Run5
7.7800000000;-10.0219121208;-12.5619279792;-8.5759777972;-7.6109429925;-11.6753323100;-2.0983118803;-2.4885516227;-1.8467163827;-1.7219396064;-2.3697180470
7.7900000000;-9.8976949346;-12.6641280762;-8.5612685211;-7.4984880319;-11.6233885441;-2.0824633451;-2.5083673974;-1.8407731820;-1.6981667645;-2.3657559132
7.8000000000;-9.7718502737;-12.7435337573;-8.5568500408;-7.4049873921;-11.5562549380;-2.0685958767;-2.5261995620;-1.8387921151;-1.6763724596;-2.3558505787
7.8100000000;-9.6524534890;-12.7963909481;-8.5600471363;-7.3272521431;-11.4776952198;-2.0547284083;-2.5420506532;-1.8368110482;-1.6605163082;-2.3459452441
7.8200000000;-9.5417200660;-12.8226659173;-8.5692240419;-7.2631012706;-11.3909692117;-2.0388798730;-2.5539421278;-1.8348299813;-1.6466462904;-2.3340588427
7.8300000000;-9.4428967295;-12.8314993532;-8.5849067324;-7.2184199017;-11.2950304176;-2.0230313377;-2.5618714556;-1.8368110482;-1.6367358925;-2.3201913743
7.8400000000;-9.3543931137;-12.8213598932;-8.6162516630;-7.1889722575;-11.1898692243;-2.0071828025;-2.5658386367;-1.8407731820;-1.6268305419;-2.3043428390
7.8500000000;-9.2740433472;-12.7933085358;-8.6574067221;-7.1773996145;-11.0803249280;-1.9913342672;-2.5658436712;-1.8447353158;-1.6208822971;-2.2845321699
7.8600000000;-9.2072147969;-12.7409024058;-8.7034812002;-7.1837293349;-10.9653652705;-1.9774667988;-2.5638651151;-1.8506785166;-1.6169176429;-2.2647215008
7.8700000000;-9.1517950077;-12.6743005597;-8.7544381092;-7.2036651225;-10.8460560978;-1.9655803974;-2.5579269266;-1.8586027842;-1.6169126211;-2.2449108317
7.8800000000;-9.1072291675;-12.5898298464;-8.8124310208;-7.2425337403;-10.7207938231;-1.9536939959;-2.5480265915;-1.8704891857;-1.6208697459;-2.2231190957
7.8900000000;-9.0724363799;-12.4917586187;-8.8785531284;-7.2966303550;-10.5922527344;-1.9418075944;-2.5361426756;-1.8803945202;-1.6287890172;-2.2013273597
7.9000000000;-9.0447164394;-12.3801250426;-8.9474285873;-7.3648427335;-10.4572303086;-1.9299211930;-2.5183205491;-1.8922809217;-1.6367132975;-2.1775545567
7.9100000000;-9.0240489000;-12.2549291193;-9.0249389982;-7.4498453174;-10.3183866350;-1.9180347915;-2.4945552030;-1.9061483900;-1.6485947214;-2.1537817538
7.9200000000;-9.0088185207;-12.1161708498;-9.1084372171;-7.5452204146;-10.1768209899;-1.9081294570;-2.4727609374;-1.9200158584;-1.6644382917;-2.1280278840
7.9300000000;-8.9947057163;-11.9611614993;-9.1909034081;-7.6584220104;-10.0325428789;-1.9002051893;-2.4489905888;-1.9338833268;-1.6842440083;-2.1002929472
7.9400000000;-8.9832931676;-11.7931038538;-9.2792841195;-7.7863034515;-9.8817880306;-1.8942619886;-2.4192820047;-1.9497318621;-1.7040547086;-2.0745390774
7.9500000000;-8.9697472223;-11.6168661901;-9.3741706722;-7.9293693592;-9.7293630903;-1.8883187879;-2.3875873699;-1.9655803974;-1.7278225776;-2.0487852076
7.9600000000;-8.9561850434;-11.4255001803;-9.4744902618;-8.0924590153;-9.5753106725;-1.8823755871;-2.3539116622;-1.9814289326;-1.7555525927;-2.0210502708
7.9700000000;-8.9410075486;-11.2232465137;-9.5818500872;-8.2691757476;-9.4244707135;-1.8784134533;-2.3162762909;-1.9992585348;-1.7832875729;-1.9933153341
7.9800000000;-8.9279716839;-11.0026141051;-9.6881856519;-8.4524724185;-9.2672057440;-1.8744513195;-2.2766573672;-2.0170881370;-1.8130011466;-1.9655803974
7.9900000000;-8.9122597492;-10.7716036491;-9.8025898588;-8.6524842627;-9.1131109355;-1.8724702526;-2.2350573705;-2.0368988061;-1.8466743900;-1.9378454606
8.0000000000;-8.8981429843;-10.5265213009;-9.9202853610;-8.8617937188;-8.9590443648;-1.8724702526;-2.1954335007;-2.0547284083;-1.8823311796;-1.9120915908
8.0100000000;-8.8861921548;-10.2710986802;-10.0380050607;-9.0840855051;-8.8082045617;-1.8744513195;-2.1518548953;-2.0725580105;-1.9160118363;-1.8902998548
8.0200000000;-8.8780266848;-10.0150490811;-10.1541093666;-9.3145629357;-8.6659977221;-1.8764323864;-2.1082713559;-2.0923686796;-1.9516686318;-1.8704891857
8.0300000000;-8.8774279398;-9.7471630797;-10.2658938506;-9.5510292127;-8.5297817574;-1.8803945202;-2.0646878167;-2.1121793487;-1.9893065001;-1.8486974496
8.0400000000;-8.8828086622;-9.4759472053;-10.3733383960;-9.7886285756;-8.4043735274;-1.8843566540;-2.0211042777;-2.1300089509;-2.0269468293;-1.8269057136
8.0500000000;-8.8963107105;-9.2063167292;-10.4764430030;-10.0246271365;-8.2892773559;-1.8902998548;-1.9775207388;-2.1478385531;-2.0645871583;-1.8070950445
8.0600000000;-8.9217195221;-8.9426163225;-10.5725152548;-10.2568495505;-8.1850263880;-1.8962430555;-1.9378944364;-2.1636870884;-2.1042061053;-1.7892654423
8.0700000000;-8.9574476907;-8.6913372927;-10.6604581325;-10.4884975122;-8.1007683770;-1.9041673231;-1.8982730377;-2.1815166906;-2.1418488828;-1.7753979740
8.0800000000;-9.0088681373;-8.4487707816;-10.7397251363;-10.7115453230;-8.0306664532;-1.9140726577;-1.8606302633;-2.1973652259;-2.1794892114;-1.7635115725
8.0900000000;-9.0717128628;-8.2202625707;-10.8086967737;-10.9248388396;-7.9778964008;-1.9259590591;-1.8229899349;-2.2112326942;-2.2151509127;-1.7536062380
8.1000000000;-9.1459499160;-8.0053213502;-10.8684380701;-11.1229955436;-7.9419482953;-1.9378454606;-1.7873282368;-2.2251001626;-2.2527888013;-1.7417198365
8.1100000000;-9.2321178043;-7.8017910667;-10.9221880509;-11.3081111652;-7.9169011249;-1.9517129290;-1.7516689785;-2.2350054971;-2.2864718631;-1.7337955689
8.1200000000;-9.3264509218;-7.6209481420;-10.9688935951;-11.4780580918;-7.9086202477;-1.9635993304;-1.7199669926;-2.2429297648;-2.3181714152;-1.7298334350
8.1300000000;-9.4310754844;-7.4526705586;-11.0080082274;-11.6344267811;-7.9107023170;-1.9774667988;-1.6862912353;-2.2528350993;-2.3498685334;-1.7298334350
8.1400000000;-9.5443918214;-7.3124684988;-11.0395279740;-11.7745470165;-7.9263189680;-1.9913342672;-1.6565703315;-2.2627404339;-2.3776083673;-1.7318145019
8.1500000000;-9.6610027522;-7.1891807499;-11.0656069441;-11.8989296225;-7.9554979519;-2.0071828025;-1.6308115735;-2.2706647015;-2.4013860555;-1.7357766358
8.1600000000;-9.7760218431;-7.0853996923;-11.0889536562;-12.0113404697;-7.9971635091;-2.0250124047;-1.6090149613;-2.2746268354;-2.4251588939;-1.7397387696
8.1700000000;-9.8883363830;-7.0000726258;-11.1036640050;-12.1107419586;-8.0513064107;-2.0388798730;-1.5892018438;-2.2785889692;-2.4429957793;-1.7476630372
8.1800000000;-10.0000926282;-6.9337282220;-11.1113101112;-12.1998097727;-8.1163129846;-2.0547284083;-1.5733484531;-2.2825511030;-2.4608254079;-1.7555873049
8.1900000000;-10.1037667312;-6.8842194992;-11.1135194645;-12.2748094545;-8.1910936296;-2.0685958767;-1.5614572080;-2.2845321699;-2.4746977229;-1.7694547732
8.2000000000;-10.1982263553;-6.8558312778;-11.1070725952;-12.3378532841;-8.2788665587;-2.0824633451;-1.5535281085;-2.2845321699;-2.4865865520;-1.7833222416
8.2100000000;-10.2802322853;-6.8453728491;-11.0946386392;-12.3868131897;-8.3791214147;-2.0983118803;-1.5475824919;-2.2845321699;-2.4945156455;-1.7991707769
8.2200000000;-10.3524537097;-6.8581958186;-11.0756987154;-12.4216682322;-8.4886261359;-2.1121793487;-1.5495539449;-2.2825511030;-2.5004612592;-1.8150193122
8.2300000000;-10.4132945887;-6.8814359616;-11.0475560670;-12.4402693241;-8.6035878119;-2.1260468171;-1.5535136832;-2.2766079023;-2.5024471316;-1.8348299813
8.2400000000;-10.4611274341;-6.9268177875;-11.0118067729;-12.4442074119;-8.7212847991;-2.1399142855;-1.5594544943;-2.2686836346;-2.5044282015;-1.8546406504
8.2500000000;-10.5040191017;-6.9869108237;-10.9630768517;-12.4302744378;-8.8459976796;-2.1498196200;-1.5673763780;-2.2627404339;-2.5024519226;-1.8764323864
8.2600000000;-10.5398740277;-7.0664925792;-10.9050971910;-12.3968272709;-8.9766870980;-2.1636870884;-1.5792580116;-2.2508540324;-2.4965134984;-1.8982241224
8.2700000000;-10.5643678917;-7.1639902618;-10.8384337603;-12.3427757075;-9.1106542375;-2.1735924229;-1.5951017905;-2.2409486979;-2.4866129289;-1.9219969253
8.2800000000;-10.5898569741;-7.2767004847;-10.7636290565;-12.2724077803;-9.2505660576;-2.1854788244;-1.6129290317;-2.2270812295;-2.4747288970;-1.9457697282
8.2900000000;-10.6185854121;-7.4056764088;-10.6785326094;-12.1793173078;-9.3932175933;-2.1934030920;-1.6347160313;-2.2151948280;-2.4588851068;-1.9715235981
8.3000000000;-10.6511073959;-7.5509271178;-10.5793586417;-12.0688152268;-9.5342779423;-2.2013273597;-1.6604651761;-2.2013273597;-2.4430365486;-1.9972774679
8.3100000000;-10.6858110110;-7.7156803789;-10.4720045284;-11.9409533273;-9.6823181914;-2.2112326942;-1.6862190830;-2.1834977575;-2.4212519159;-2.0250124047
8.3200000000;-10.7243004125;-7.8961976123;-10.3602832973;-11.7951942831;-9.8379488112;-2.2191569619;-1.7179090730;-2.1656681553;-2.3994601486;-2.0507662745
8.3300000000;-10.7682030880;-8.0913711901;-10.2426063022;-11.6363689344;-10.0000983831;-2.2231190957;-1.7515848861;-2.1478385531;-2.3737109870;-2.0785012112
8.3400000000;-10.8110672789;-8.3022680246;-10.1270411513;-11.4591503256;-10.1628401128;-2.2270812295;-1.7872417718;-2.1280278840;-2.3459783803;-2.1062361480
8.3500000000;-10.8544623493;-8.5208274032;-10.0109528629;-11.2693977227;-10.3245103832;-2.2290622964;-1.8248797299;-2.1101982818;-2.3162647011;-2.1319900178
8.3600000000;-10.8967840334;-8.7496716164;-9.8927062088;-10.8511111026;-10.4856336523;-2.2310433633;-1.8644987604;-2.0903876127;-2.2509344098;-2.1597249546
8.3700000000;-10.9337116931;-8.9904371669;-9.7760600030;-10.7395167313;-10.6408344905;-2.2310433633;-1.9041201548;-2.0725580105;-2.2340450395;-2.1834977575
8.3800000000;-10.9592894580;-9.2409855568;-9.6648117160;-10.6290557984;-10.7938338963;-2.2330244302;-1.9457202604;-2.0527473414;-2.2171959296;-2.2052894935
8.3900000000;-10.9745521855;-9.5012988096;-9.5627588181;-10.4060797673;-10.9403592955;-2.2330244302;-1.9873227243;-2.0329366723;-2.1815590412;-2.2290622964
8.4000000000;-10.9746597861;-9.7633067850;-9.3686124897;-10.1782705353;-11.0749946861;-2.2290622964;-2.0309039049;-2.0151070701;-2.1439210697;-2.2508540324
8.4100000000;-10.9585003375;-10.2832672948;-9.2795933691;-9.9557993502;-11.1955431770;-2.2251001626;-2.0725087185;-1.9972774679;-2.1043020258;-2.2726457684
8.4200000000;-10.8806638328;-10.5350556845;-9.1960056394;-9.7328418402;-11.3019868567;-2.2211380288;-2.1141111819;-1.9794478657;-2.0646806321;-2.2904753706
8.4300000000;-10.8189330411;-10.7840831857;-9.1103104867;-9.2952532818;-11.4713763131;-2.2151948280;-2.1557136452;-1.9635993304;-2.0250592385;-2.3083049728
8.4400000000;-10.7404105454;-11.0255616078;-9.0299777897;-9.0884552065;-11.5349917168;-2.2092516273;-2.1973161084;-1.9477507952;-1.9893953009;-2.3241535081
8.4500000000;-10.6472229243;-11.2750298874;-8.9513037715;-8.8882083192;-11.5850276647;-2.2013273597;-2.2408973022;-1.9319022599;-1.9537360469;-2.3360399096
8.4600000000;-10.5426162511;-11.4928670726;-8.8774854769;-8.6971553081;-11.6198890252;-2.1914220251;-2.2805233678;-1.9180347915;-1.9200555265;-2.3479263110
8.4700000000;-10.4314596507;-11.6948196499;-8.8063974329;-8.5142511411;-11.6417102260;-2.1795356237;-2.3181660246;-1.9041673231;-1.8863773423;-2.3578316456
8.4800000000;-10.3197117047;-11.8901761052;-8.7412501593;-8.3437787965;-11.6537361156;-2.1656681553;-2.3538276090;-1.8922809217;-1.8526991583;-2.3637748463
8.4900000000;-10.2084973812;-12.0650494528;-8.6809941917;-8.1766581663;-11.6533099653;-2.1537817538;-2.3855293791;-1.8803945202;-1.8229784578;-2.3677369801
8.5000000000;-10.0978255525;-12.2209203358;-8.6283109643;-8.0181606277;-11.6452433773;-2.1399142855;-2.4152477489;-1.8724702526;-1.7952411577;-2.3697180470
8.5100000000;-9.9952291501;-12.3604911379;-8.5773039000;-7.8780057437;-11.6290444340;-2.1260468171;-2.4429850462;-1.8645459849;-1.7675061829;-2.3697180470
8.5200000000;-9.8975417057;-12.4805624372;-8.5402999619;-7.7460960341;-11.6030957415;-2.1121793487;-2.4687412710;-1.8566217173;-1.7417499580;-2.3677369801
8.5300000000;-9.8111936160;-12.5794915970;-8.5098677513;-7.6271552374;-11.5679196145;-2.0983118803;-2.4905376709;-1.8506785166;-1.7179748056;-2.3637748463
8.5400000000;-9.7346236216;-12.6459768567;-8.4924024319;-7.5190869778;-11.5245960124;-2.0844444120;-2.5063931708;-1.8467163827;-1.6961807255;-2.3598127125
8.5500000000;-9.6683565775;-12.7100105238;-8.4814998848;-7.4256265342;-11.4704476808;-2.0705769436;-2.5202629696;-1.8427542489;-1.6763677178;-2.3518884449
8.5600000000;-9.6091683361;-12.7562875646;-8.4835643499;-7.3446660589;-11.4075993590;-2.0567094752;-2.5301729355;-1.8427542489;-1.6585357825;-2.3419831103
8.5700000000;-9.5543420098;-12.7787500715;-8.4959581439;-7.2767198306;-11.3355336632;-2.0428420069;-2.5380995201;-1.8427542489;-1.6446636829;-2.3300967088
8.5800000000;-9.5011651118;-12.7886299835;-8.5159687793;-7.2260883956;-11.2526331302;-2.0269934716;-2.5460237985;-1.8467163827;-1.6327749618;-2.3162292405
8.5900000000;-9.4517681205;-12.7849575656;-8.5494934848;-7.1949642842;-11.1572702626;-2.0131260032;-2.5499905394;-1.8486974496;-1.6248460817;-2.3003807052
8.6000000000;-9.4024017898;-12.7650353390;-8.5998091680;-7.1780012281;-11.0521175129;-1.9992585348;-2.5499951359;-1.8526595835;-1.6208793461;-2.2825511030
8.6100000000;-9.3498067565;-12.7229258114;-8.6583322310;-7.1810487556;-10.9350498835;-1.9873721334;-2.5381270989;-1.8586027842;-1.6208747550;-2.2627404339
8.6200000000;-9.2950330160;-12.6617990799;-8.7298357757;-7.2025579281;-10.8055098934;-1.9735046650;-2.5321758418;-1.8665270518;-1.6208747550;-2.2409486979
8.6300000000;-9.2370130536;-12.5806100546;-8.8046728387;-7.2484177820;-10.6629550444;-1.9616182635;-2.5262291997;-1.8764323864;-1.6248323136;-2.2171758950
8.6400000000;-9.1752000075;-12.4809613213;-8.8919131014;-7.3127839804;-10.5154431030;-1.9497318621;-2.5143496413;-1.8883187879;-1.6307732346;-2.1934030920
8.6500000000;-9.1074369691;-12.3617927675;-8.9835586214;-7.3950580942;-10.3619736794;-1.9378454606;-2.4985056549;-1.8982241224;-1.6426527970;-2.1696302891
8.6600000000;-9.0347828039;-12.2236319803;-9.0822347870;-7.4936237906;-10.1982366084;-1.9259590591;-2.4786995242;-1.9101105239;-1.6584967886;-2.1438764193
8.6700000000;-8.9626276837;-12.0654088593;-9.1911922301;-7.6149073843;-10.0333302363;-1.9081408555;-2.4549312493;-1.9219969253;-1.6743453448;-2.1181225494
8.6800000000;-8.8894006007;-11.8849633295;-9.2959269120;-7.7530695518;-9.8684139596;-1.9041696015;-2.4272008301;-1.9378454606;-1.6921726934;-2.0923686796
8.6900000000;-8.8188556345;-11.6887261131;-9.3990124410;-7.9096598548;-9.7029601421;-1.9002051893;-2.3974870618;-1.9536939959;-1.7139599092;-2.0646337429
8.7000000000;-8.7558665873;-11.4821320983;-9.5053139498;-8.0868427353;-9.5418017887;-1.8922809217;-2.3638134238;-1.9715235981;-1.7377304715;-2.0368988061
8.7100000000;-8.7010105956;-11.2636180472;-9.6116414067;-8.2781970514;-9.3833707178;-1.8863377209;-2.3301352422;-1.9893532003;-1.7654609060;-2.0111449363
8.7200000000;-8.6559064991;-11.0251057247;-9.7195833768;-8.4772127904;-9.2308774866;-1.8803945202;-2.2944782579;-2.0091638694;-1.7951746819;-1.9834099995
8.7300000000;-8.6270253778;-10.7794227687;-9.8259237604;-8.6859712853;-9.1519507559;-1.8764323864;-2.2568402016;-2.0269934716;-1.8288483351;-1.9705330646
8.7400000000;-8.6154953765;-10.5261498334;-9.9360184815;-8.9018098514;-9.0729673457;-1.8744513195;-2.2172210733;-2.0468041407;-1.8625265164;-1.9565240915
8.7500000000;-8.6267069789;-10.2679698901;-10.0429142202;-9.1241638699;-8.9993338505;-1.8764323864;-2.1775996836;-2.0685958767;-1.8942258871;-1.9437886613
8.7600000000;-8.6569358993;-10.0113585198;-10.1444022407;-9.3503429287;-8.9275463415;-1.8744513195;-2.1359994809;-2.0884065458;-1.9318594381;-1.9295249796
8.7700000000;-8.7002318754;-9.7526115096;-10.2447709098;-9.5776345237;NaN;-1.8764323864;-2.0924182063;-2.1062361480;-1.9694997581;NaN
8.7800000000;-8.7603150602;-9.4938449121;-10.3413635886;-9.8033261514;NaN;-1.8803945202;-2.0488346781;-2.1260468171;-2.0071400779;NaN
8.7900000000;-8.8312952253;-9.2366911215;-10.4368498519;-10.0171873605;NaN;-1.8863377209;-2.0072299708;-2.1438764193;-2.0447803977;NaN
8.8000000000;-8.9125870134;-8.9881536917;-10.5296364981;-10.2266317206;NaN;-1.8922809217;-1.9656275123;-2.1597249546;-2.0824207173;NaN
8.8100000000;-8.9998804197;-8.7558227149;-10.6164813916;-10.4338841543;NaN;-1.9002051893;-1.9240250538;-2.1735924229;-2.1200610368;NaN
8.8200000000;-9.0915265726;-8.5338527505;-10.6984353150;-10.6293003404;NaN;-1.9081294570;-1.8824225955;-2.1874598913;-2.1557225278;NaN
8.8300000000;-9.1891273319;-8.3221901586;-10.7717392371;-10.8186888747;NaN;-1.9180347915;-1.8427989683;-2.2013273597;-2.1913817777;NaN
8.8400000000;-9.2808544442;-8.1197596832;-10.8428220475;-10.9978137512;NaN;-1.9279401261;-1.8051564132;-2.2132137611;-2.2290198609;NaN
8.8500000000;-9.3682288500;-7.9270892260;-10.9074290143;-11.1660941983;NaN;-1.9418075944;-1.7694949300;-2.2251001626;-2.2627025080;NaN
8.8600000000;-9.4539545172;-7.7522482234;-10.9666025589;-11.3240617947;NaN;-1.9556750628;-1.7377933575;-2.2350054971;-2.2963806881;NaN
8.8700000000;-9.5310555367;-7.5910083402;-11.0219659181;-11.4765554028;NaN;-1.9675614643;-1.7080750878;-2.2429297648;-2.3280800272;NaN
8.8800000000;-9.6059356734;-7.4481696266;-11.0713788406;-11.6236240648;NaN;-1.9794478657;-1.6803378902;-2.2488729655;-2.3577982942;NaN
8.8900000000;-9.6738015621;-7.3205497462;-11.1110565814;-11.7620454378;NaN;-1.9933153341;-1.6545817645;-2.2548161662;-2.3855354893;NaN
8.9000000000;-9.7421506726;-7.2065066886;-11.1425842480;-11.8928610271;NaN;-2.0052017356;-1.6327855593;-2.2587783001;-2.4112916124;NaN
8.9100000000;-9.7423035884;-7.2062518287;-11.1426546378;-11.8931535095;NaN;-2.0052327590;-1.6327390216;-2.2647215008;-2.4113448004;NaN
8.9100223714;-9.8035751639;-7.1069902389;-11.1660006341;-12.0221338779;NaN;-2.0190869316;-1.6129504873;-2.2686836346;-2.4331121882;NaN
8.9200111857;-9.9158224996;-6.9592462195;-11.1797096060;-12.2559803282;NaN;-2.0487852076;-1.5832499608;-2.2686836346;-2.4737124498;NaN
8.9400000000;-9.9727962413;-6.9113487245;-11.1700290437;-12.3516148564;NaN;-2.0626526760;-1.5733401919;-2.2686836346;-2.4806500598;NaN
8.9500000000;-10.0405229808;-6.8792027442;-11.1505752159;-12.4309799619;NaN;-2.0785012112;-1.5654137058;-2.2667025677;-2.4905520981;NaN
8.9600000000;-10.1115635420;-6.8660152050;-11.1170502544;-12.4908476506;NaN;-2.0923686796;-1.5614471549;-2.2627404339;-2.4984785817;NaN
8.9700000000;-10.1858590502;-6.8723526075;-11.0721119710;-12.5258145041;NaN;-2.1062361480;-1.5614427477;-2.2587783001;-2.5044239934;NaN
8.9800000000;-10.2650243912;-6.8944558283;-11.0163196650;-12.5288441922;NaN;-2.1201036164;-1.5634216158;-2.2528350993;-2.5064094651;NaN
8.9900000000;-10.3496104529;-6.9382061207;-10.9534456328;-12.5068492572;NaN;-2.1359521516;-1.5693604264;-2.2468918986;-2.5064116639;NaN
9.0000000000;-10.4412363398;-6.9998921259;-10.8819043009;-12.4561397438;NaN;-2.1518006869;-1.5792613805;-2.2369865641;-2.5024539178;NaN
9.0100000000;-10.5366847572;-7.0832444132;-10.8032980368;-12.3756037986;NaN;-2.1636870884;-1.5911456026;-2.2251001626;-2.4965129036;NaN
9.0200000000;-10.6278559061;-7.1877586782;-10.7197926423;-12.2738248449;NaN;-2.1755734898;-1.6069897744;-2.2132137611;-2.4866119399;NaN
9.0300000000;-10.7200703060;-7.3096660498;-10.6260216450;-12.1573343183;NaN;-2.1874598913;-1.6267960896;-2.2013273597;-2.4727488327;NaN
9.0400000000;-10.7988349697;-7.4516218492;-10.5316331271;-12.0213621461;NaN;-2.1953841589;-1.6505645482;-2.1874598913;-2.4569024647;NaN
9.0500000000;-10.8726505897;-7.6163385636;-10.4340104827;-11.8701574170;NaN;-2.2052894935;-1.6763162651;-2.1755734898;-2.4370961399;NaN
9.0600000000;-10.9356621361;-7.7990002607;-10.3325945609;-11.7091344444;NaN;-2.2151948280;-1.7040490537;-2.1597249546;-2.4133276718;NaN
9.0700000000;-10.9889005305;-8.0076304463;-10.2327645674;-11.5490898606;NaN;-2.2211380288;-1.7357418038;-2.1458574862;-2.3895548401;NaN
9.0800000000;-11.0248373090;-8.2299319097;-10.1318703442;-11.3804612189;NaN;-2.2251001626;-1.7694178049;-2.1280278840;-2.3598453316;NaN
9.0900000000;-11.0428760247;-8.4657956790;-10.0309678316;-11.2036898573;NaN;-2.2270812295;-1.8050748776;-2.1121793487;-2.3321081869;NaN
9.1000000000;-11.0467809828;-8.7114573993;-9.9295269708;-11.0241529044;NaN;-2.2290622964;-1.8427130218;-2.0943497465;-2.3004154227;NaN
9.1100000000;-11.0355044630;-8.9647328975;-9.8270052662;-10.8386803674;NaN;-2.2310433633;-1.8843111371;-2.0785012112;-2.2667394147;NaN
9.1200000000;-11.0079614750;-9.2299054838;-9.7330890430;-10.6456288277;NaN;-2.2290622964;-1.9239346902;-2.0606716090;-2.2350401388;NaN
9.1300000000;-10.9689890265;-9.5010973141;-9.6354703191;-10.4514287602;NaN;-2.2270812295;-1.9655349798;-2.0428420069;-2.1993852221;NaN
9.1400000000;-10.9164707950;-9.7675008491;-9.5426680463;-10.2534576906;NaN;-2.2231190957;-2.0071374345;-2.0230313377;-2.1637259752;NaN
9.1500000000;-10.8557740123;-10.0290219482;-9.4499028431;-10.0559868473;NaN;-2.2171758950;-2.0487398890;-2.0071828025;-2.1280667285;NaN
9.1600000000;-10.7901701264;-10.2786692714;-9.3571376415;-9.8552979953;NaN;-2.2112326942;-2.0923212547;-1.9893532003;-2.0904285706;NaN
9.1700000000;-10.7202222040;-10.5222975654;-9.2665259666;-9.6535030706;NaN;-2.2033084266;-2.1339258647;-1.9735046650;-2.0547671684;NaN
9.1800000000;-10.6523949830;-10.7535047740;-9.1727004004;-9.4463253509;NaN;-2.1953841589;-2.1755283189;-1.9556750628;-2.0171290060;NaN
9.1900000000;-10.5824306064;-10.9700834154;-9.0836957415;-9.2401694884;NaN;-2.1854788244;-2.2151518547;-1.9418075944;-1.9814676086;NaN
9.2000000000;-10.5119114508;-11.1747038416;-8.9904207962;-9.0340241415;NaN;-2.1755734898;-2.2527943189;-1.9259590591;-1.9458083623;NaN
9.2100000000;-10.4456953954;-11.3647003335;-8.9014203073;-8.8300277732;NaN;-2.1656681553;-2.2904346344;-1.9101105239;-1.9081701932;NaN
9.2200000000;-10.3811272520;-11.5400495342;-8.8167597472;-8.6314248776;NaN;-2.1537817538;-2.3260960245;-1.8982241224;-1.8744877283;NaN
9.2300000000;-10.3181865823;-11.7050540890;-8.7375159308;-8.4393214292;NaN;-2.1418953524;-2.3577974154;-1.8883187879;-1.8427884791;NaN
9.2400000000;-10.2574117983;-11.8613647975;-8.6669274966;-8.2488925619;NaN;-2.1300089509;-2.3894945229;-1.8784134533;-1.8110913716;NaN
9.2500000000;-10.1955764806;-12.0138361945;-8.6050189169;-8.0676129011;NaN;-2.1181225494;-2.4192126982;-1.8704891857;-1.7813731963;NaN
9.2600000000;-10.1358867065;-12.1544424621;-8.5550207158;-7.8966301727;NaN;-2.1062361480;-2.4449708675;-1.8625649180;-1.7536360926;NaN
9.2700000000;-10.0708289459;-12.2863410050;-8.5174957383;-7.7456258057;NaN;-2.0943497465;-2.4687458304;-1.8586027842;-1.7278800605;NaN
9.2800000000;-10.0024999960;-12.4090218180;-8.4881406144;-7.6050226050;NaN;-2.0804822781;-2.4925186608;-1.8526595835;-1.7060840389;NaN
9.2900000000;-9.9352235725;-12.5214045443;-8.4793068278;-7.4843979634;NaN;-2.0666148098;-2.5103546672;-1.8486974496;-1.6862712191;NaN
9.3000000000;-9.8577249331;-12.6191769995;-8.4792420533;-7.3816963973;NaN;-2.0507662745;-2.5242264027;-1.8486974496;-1.6704184144;NaN
9.3100000000;-9.7779956060;-12.7006885602;-8.4932415537;-7.2958225089;NaN;-2.0368988061;-2.5361149411;-1.8506785166;-1.6545698609;NaN
9.3200000000;-9.6944809776;-12.7670011118;-8.5164997928;-7.2278405182;NaN;-2.0230313377;-2.5480013562;-1.8526595835;-1.6426792037;NaN
9.3300000000;-9.6044766612;-12.8122072101;-8.5549033332;-7.1858204527;NaN;-2.0091638694;-2.5539509201;-1.8546406504;-1.6347506894;NaN
9.3400000000;-9.5133470099;-12.8314151615;-8.6031120601;-7.1633922688;NaN;-1.9952964010;-2.5539572697;-1.8586027842;-1.6268264128;NaN
9.3500000000;-9.4173631628;-12.8288866205;-8.6583933208;-7.1653297244;NaN;-1.9814289326;-2.5519783148;-1.8645459849;-1.6228600459;NaN
9.3600000000;-9.3224200023;-12.7992794612;-8.7223423500;-7.1852314485;NaN;-1.9675614643;-2.5460393313;-1.8704891857;-1.6228558219;NaN
9.3700000000;-9.2296387604;-12.7382445171;-8.7922788884;-7.2284087604;NaN;-1.9556750628;-2.5341592457;-1.8803945202;-1.6248347813;NaN
9.3800000000;-9.0463551656;-12.6511240917;-8.8660289334;-7.2916892456;NaN;-1.9319127975;-2.5202938692;-1.8902998548;-1.6307737737;NaN
9.3900000000;-9.0044218352;-12.5368882449;-8.9441148878;-7.3712805696;NaN;-1.9269522256;-2.5064263852;-1.9021862562;-1.6386959450;NaN
9.4000000000;-8.9628998921;-12.4003690367;-9.0249253235;-7.4676840282;NaN;-1.9219969253;-2.4866220029;-1.9140726577;-1.6525571198;NaN
