Time (s);Fᵧ (N)
18.7800000000;-0.3212948618
18.7900000000;-0.3212948618
18.8000000000;-0.3212948618
18.8100000000;-0.3212948618
18.8200000000;-0.3212948618
18.8200106101;-0.3212948618
18.8300053050;-0.3212948618
18.8500000000;-0.3212948618
18.8600000000;-0.3212948618
18.8700000000;-0.3212948618
18.8800000000;-0.3212948618
18.8900000000;-0.3212948618
18.9000000000;-0.3212948618
18.9100000000;-0.3212948618
18.9100105597;-0.3212948618
18.9200052798;-0.3212948618
18.9400000000;-0.3212948618
18.9500000000;-0.3212948618
18.9600000000;-0.3212948618
18.9700000000;-0.3212948618
18.9700105263;-0.3212948618
18.9800052632;-0.3212948618
19.0000000000;-0.3212948618
19.0100000000;-0.3212948618
19.0200000000;-0.3212948618
19.0300000000;-0.3212948618
19.0400000000;-0.3212948618
19.0500000000;-0.3212948618
19.0600000000;-0.3212948618
19.0700000000;-0.3212948618
19.0800000000;-0.3212948618
19.0800104657;-0.3212948618
19.0900052329;-0.3212948618
19.1000052301;-0.3212948618
19.1200000000;-0.3212948618
19.1300000000;-0.3212948618
19.1400000000;-0.3212948618
19.1500000000;-0.3212948618
19.1600000000;-0.3212948618
19.1700000000;-0.3391244640
19.1800000000;-0.3212948618
19.1900000000;-0.3212948618
19.2000000000;-0.3212948618
19.2100000000;-0.3212948618
19.2200000000;-0.3212948618
19.2300000000;-0.3212948618
19.2400000000;-0.3212948618
19.2400103788;-0.3212948618
19.2500051894;-0.3212948618
19.2700000000;-0.3212948618
19.2800000000;-0.3034652596
19.2900000000;-0.3212948618
19.3000000000;-0.3212948618
19.3100000000;-0.3212948618
19.3200000000;-0.3212948618
19.3300000000;-0.3212948618
19.3300103306;-0.3212948618
19.3400051653;-0.3212948618
19.3600000000;-0.3212948618
19.3600103146;-0.3212948618
19.3700051573;-0.3212948618
19.3900000000;-0.3212948618
19.3900102987;-0.3212948618
19.4000051493;-0.3212948618
19.4200000000;-0.3212948618
19.4200102828;-0.3034652596
19.4300051414;-0.3212948618
19.4500000000;-0.3212948618
19.4600000000;NaN
